images captions
multimodal/damaged_infrastructure/images/sandydamage_2014-12-04_16-15-23.jpg multimodal/damaged_infrastructure/text/sandydamage_2014-12-04_16-15-23.txt
multimodal/damaged_nature/images/landslide_2017-10-12_13-22-48.jpg multimodal/damaged_nature/text/landslide_2017-10-12_13-22-48.txt
multimodal/flood/images/hurricaneirma_2017-11-21_20-09-53.jpg multimodal/flood/text/hurricaneirma_2017-11-21_20-09-53.txt
multimodal/human_damage/images/earthquake_2017-11-13_18-50-46.jpg multimodal/human_damage/text/earthquake_2017-11-13_18-50-46.txt
multimodal/damaged_infrastructure/images/wreckedcar_2017-09-28_23-23-58.jpg multimodal/damaged_infrastructure/text/wreckedcar_2017-09-28_23-23-58.txt
multimodal/non_damage/images/ad_2017-11-25_05-18-58.jpg multimodal/non_damage/text/ad_2017-11-25_05-18-58.txt
multimodal/flood/images/disasters_2017-11-23_03-54-23.jpg multimodal/flood/text/disasters_2017-11-23_03-54-23.txt
multimodal/non_damage/images/ad_2017-11-25_03-32-27.jpg multimodal/non_damage/text/ad_2017-11-25_03-32-27.txt
multimodal/non_damage/images/ad_2017-11-25_08-21-38.jpg multimodal/non_damage/text/ad_2017-11-25_08-21-38.txt
multimodal/non_damage/images/nature_2017-10-30_21-52-33.jpg multimodal/non_damage/text/nature_2017-10-30_21-52-33.txt
multimodal/non_damage/images/building_2017-10-30_17-14-50.jpg multimodal/non_damage/text/building_2017-10-30_17-14-50.txt
multimodal/non_damage/images/ad_2017-11-25_09-22-18.jpg multimodal/non_damage/text/ad_2017-11-25_09-22-18.txt
multimodal/non_damage/images/ad_2017-11-25_04-22-03.jpg multimodal/non_damage/text/ad_2017-11-25_04-22-03.txt
multimodal/damaged_infrastructure/images/earthquake_2017-11-12_12-49-08.jpg multimodal/damaged_infrastructure/text/earthquake_2017-11-12_12-49-08.txt
multimodal/damaged_nature/images/treesfalling_2014-04-13_01-12-31.jpg multimodal/damaged_nature/text/treesfalling_2014-04-13_01-12-31.txt
multimodal/non_damage/images/building_2017-10-30_17-05-54.jpg multimodal/non_damage/text/building_2017-10-30_17-05-54.txt
multimodal/damaged_infrastructure/images/floodwater_2017-08-21_08-35-19.jpg multimodal/damaged_infrastructure/text/floodwater_2017-08-21_08-35-19.txt
multimodal/damaged_infrastructure/images/earthquake_2017-11-07_19-14-51.jpg multimodal/damaged_infrastructure/text/earthquake_2017-11-07_19-14-51.txt
multimodal/non_damage/images/ad_2017-11-25_06-17-47.jpg multimodal/non_damage/text/ad_2017-11-25_06-17-47.txt
multimodal/fires/images/buildingcollapse_2014-03-14_05-39-08.jpg multimodal/fires/text/buildingcollapse_2014-03-14_05-39-08.txt
multimodal/non_damage/images/nature_2017-10-30_17-46-10.jpg multimodal/non_damage/text/nature_2017-10-30_17-46-10.txt
multimodal/damaged_infrastructure/images/wreckedcar_2016-12-18_14-07-20.jpg multimodal/damaged_infrastructure/text/wreckedcar_2016-12-18_14-07-20.txt
multimodal/damaged_nature/images/treesfalling_2017-02-18_01-28-59.jpg multimodal/damaged_nature/text/treesfalling_2017-02-18_01-28-59.txt
multimodal/non_damage/images/ad_2017-11-25_12-01-15.jpg multimodal/non_damage/text/ad_2017-11-25_12-01-15.txt
multimodal/non_damage/images/building_2017-10-30_16-58-38.jpg multimodal/non_damage/text/building_2017-10-30_16-58-38.txt
multimodal/fires/images/forrestfire_2016-08-13_23-14-54.jpg multimodal/fires/text/forrestfire_2016-08-13_23-14-54.txt
multimodal/flood/images/floodwater_2017-06-09_15-49-45.jpg multimodal/flood/text/floodwater_2017-06-09_15-49-45.txt
multimodal/non_damage/images/building_2017-10-30_17-18-23.jpg multimodal/non_damage/text/building_2017-10-30_17-18-23.txt
multimodal/non_damage/images/ad_2017-11-25_04-29-06.jpg multimodal/non_damage/text/ad_2017-11-25_04-29-06.txt
multimodal/non_damage/images/ad_2017-11-25_03-37-41.jpg multimodal/non_damage/text/ad_2017-11-25_03-37-41.txt
multimodal/damaged_infrastructure/images/wreckedcar_2016-12-14_13-28-58.jpg multimodal/damaged_infrastructure/text/wreckedcar_2016-12-14_13-28-58.txt
multimodal/flood/images/accrafloods_2016-06-09_20-05-19.jpg multimodal/flood/text/accrafloods_2016-06-09_20-05-19.txt
multimodal/damaged_infrastructure/images/wreckedcar_2017-01-09_19-11-52.jpg multimodal/damaged_infrastructure/text/wreckedcar_2017-01-09_19-11-52.txt
multimodal/damaged_infrastructure/images/earthquakenepal_2016-10-13_11-22-02.jpg multimodal/damaged_infrastructure/text/earthquakenepal_2016-10-13_11-22-02.txt
multimodal/damaged_infrastructure/images/destroyedbuilding_2017-05-29_13-35-15.jpg multimodal/damaged_infrastructure/text/destroyedbuilding_2017-05-29_13-35-15.txt
multimodal/flood/images/disasters_2017-11-10_14-00-42.jpg multimodal/flood/text/disasters_2017-11-10_14-00-42.txt
multimodal/non_damage/images/building_2017-10-30_16-50-48.jpg multimodal/non_damage/text/building_2017-10-30_16-50-48.txt
multimodal/damaged_nature/images/treesfalling_2017-01-16_16-54-28.jpg multimodal/damaged_nature/text/treesfalling_2017-01-16_16-54-28.txt
multimodal/flood/images/naturaldisaster_2017-10-22_06-44-20.jpg multimodal/flood/text/naturaldisaster_2017-10-22_06-44-20.txt
multimodal/damaged_nature/images/treesfalling_2017-10-30_16-58-40.jpg multimodal/damaged_nature/text/treesfalling_2017-10-30_16-58-40.txt
multimodal/damaged_infrastructure/images/wreckedcar_2016-12-28_01-18-09.jpg multimodal/damaged_infrastructure/text/wreckedcar_2016-12-28_01-18-09.txt
multimodal/fires/images/forrestfire_2016-10-31_16-24-04.jpg multimodal/fires/text/forrestfire_2016-10-31_16-24-04.txt
multimodal/damaged_infrastructure/images/wreckedcar_2017-08-14_21-38-16.jpg multimodal/damaged_infrastructure/text/wreckedcar_2017-08-14_21-38-16.txt
multimodal/damaged_nature/images/treesfalling_2015-08-28_06-05-26.jpg multimodal/damaged_nature/text/treesfalling_2015-08-28_06-05-26.txt
multimodal/non_damage/images/ad_2017-11-25_07-00-05.jpg multimodal/non_damage/text/ad_2017-11-25_07-00-05.txt
multimodal/damaged_nature/images/windstorm_2017-11-14_01-27-07.jpg multimodal/damaged_nature/text/windstorm_2017-11-14_01-27-07.txt
multimodal/non_damage/images/building_2017-10-30_17-22-36.jpg multimodal/non_damage/text/building_2017-10-30_17-22-36.txt
multimodal/damaged_nature/images/hurricanesandy_2017-10-29_23-45-48.jpg multimodal/damaged_nature/text/hurricanesandy_2017-10-29_23-45-48.txt
multimodal/damaged_infrastructure/images/earthquake_2017-11-14_06-52-00.jpg multimodal/damaged_infrastructure/text/earthquake_2017-11-14_06-52-00.txt
multimodal/human_damage/images/isiscrimes_2015-08-31_19-49-33.jpg multimodal/human_damage/text/isiscrimes_2015-08-31_19-49-33.txt
multimodal/non_damage/images/food_2017-11-23_23-11-33.jpg multimodal/non_damage/text/food_2017-11-23_23-11-33.txt
multimodal/damaged_infrastructure/images/destruction_2017-10-30_10-18-23.jpg multimodal/damaged_infrastructure/text/destruction_2017-10-30_10-18-23.txt
multimodal/damaged_nature/images/drought_2017-11-21_11-40-36.jpg multimodal/damaged_nature/text/drought_2017-11-21_11-40-36.txt
multimodal/non_damage/images/building_2017-10-30_16-50-21.jpg multimodal/non_damage/text/building_2017-10-30_16-50-21.txt
multimodal/non_damage/images/nature_2017-10-30_17-46-13.jpg multimodal/non_damage/text/nature_2017-10-30_17-46-13.txt
multimodal/fires/images/forrestfire_2016-07-18_09-31-45.jpg multimodal/fires/text/forrestfire_2016-07-18_09-31-45.txt
multimodal/non_damage/images/ad_2017-11-25_02-43-26.jpg multimodal/non_damage/text/ad_2017-11-25_02-43-26.txt
multimodal/flood/images/floodwater_2017-08-23_01-09-07.jpg multimodal/flood/text/floodwater_2017-08-23_01-09-07.txt
multimodal/non_damage/images/nature_2017-10-30_17-48-27.jpg multimodal/non_damage/text/nature_2017-10-30_17-48-27.txt
multimodal/damaged_infrastructure/images/wreckedcar_2017-03-29_20-26-54.jpg multimodal/damaged_infrastructure/text/wreckedcar_2017-03-29_20-26-54.txt
multimodal/non_damage/images/building_2017-10-30_17-00-24.jpg multimodal/non_damage/text/building_2017-10-30_17-00-24.txt
multimodal/damaged_infrastructure/images/earthquake_2017-11-14_06-48-10.jpg multimodal/damaged_infrastructure/text/earthquake_2017-11-14_06-48-10.txt
multimodal/damaged_infrastructure/images/buildingcollapse_2015-08-10_22-43-32.jpg multimodal/damaged_infrastructure/text/buildingcollapse_2015-08-10_22-43-32.txt
multimodal/damaged_nature/images/windstorm_2017-11-20_21-37-36.jpg multimodal/damaged_nature/text/windstorm_2017-11-20_21-37-36.txt
multimodal/damaged_infrastructure/images/buildingcollapse_2014-10-22_01-02-00.jpg multimodal/damaged_infrastructure/text/buildingcollapse_2014-10-22_01-02-00.txt
multimodal/damaged_infrastructure/images/wreckedcar_2017-02-02_16-17-34.jpg multimodal/damaged_infrastructure/text/wreckedcar_2017-02-02_16-17-34.txt
multimodal/damaged_infrastructure/images/hurricaneirma_2017-11-19_18-21-46.jpg multimodal/damaged_infrastructure/text/hurricaneirma_2017-11-19_18-21-46.txt
multimodal/damaged_infrastructure/images/sandydamage_2012-10-30_22-37-46.jpg multimodal/damaged_infrastructure/text/sandydamage_2012-10-30_22-37-46.txt
multimodal/damaged_infrastructure/images/terrorattack_2017-10-17_09-22-11.jpg multimodal/damaged_infrastructure/text/terrorattack_2017-10-17_09-22-11.txt
multimodal/fires/images/buildingfire_2017-03-13_07-24-27.jpg multimodal/fires/text/buildingfire_2017-03-13_07-24-27.txt
multimodal/damaged_infrastructure/images/earthquakenepal_2017-04-01_05-52-53.jpg multimodal/damaged_infrastructure/text/earthquakenepal_2017-04-01_05-52-53.txt
multimodal/non_damage/images/ad_2017-11-25_03-30-37.jpg multimodal/non_damage/text/ad_2017-11-25_03-30-37.txt
multimodal/damaged_infrastructure/images/wreckedcar_2017-01-31_16-00-57.jpg multimodal/damaged_infrastructure/text/wreckedcar_2017-01-31_16-00-57.txt
multimodal/non_damage/images/ad_2017-11-25_09-56-42.jpg multimodal/non_damage/text/ad_2017-11-25_09-56-42.txt
multimodal/non_damage/images/ad_2017-11-25_04-31-20.jpg multimodal/non_damage/text/ad_2017-11-25_04-31-20.txt
multimodal/damaged_nature/images/windstorm_2017-11-16_00-58-54.jpg multimodal/damaged_nature/text/windstorm_2017-11-16_00-58-54.txt
multimodal/damaged_infrastructure/images/accrafloods_2015-06-08_16-53-17.jpg multimodal/damaged_infrastructure/text/accrafloods_2015-06-08_16-53-17.txt
multimodal/non_damage/images/ad_2017-11-25_01-56-15.jpg multimodal/non_damage/text/ad_2017-11-25_01-56-15.txt
multimodal/non_damage/images/ad_2017-11-25_10-38-00.jpg multimodal/non_damage/text/ad_2017-11-25_10-38-00.txt
multimodal/non_damage/images/ad_2017-11-25_09-30-28.jpg multimodal/non_damage/text/ad_2017-11-25_09-30-28.txt
multimodal/non_damage/images/ad_2017-11-25_05-24-01.jpg multimodal/non_damage/text/ad_2017-11-25_05-24-01.txt
multimodal/damaged_infrastructure/images/sandydamage_2012-11-01_17-41-50.jpg multimodal/damaged_infrastructure/text/sandydamage_2012-11-01_17-41-50.txt
multimodal/damaged_nature/images/hurricanesandy_2017-10-29_20-22-28.jpg multimodal/damaged_nature/text/hurricanesandy_2017-10-29_20-22-28.txt
multimodal/damaged_infrastructure/images/wreckedcar_2017-09-18_01-03-01.jpg multimodal/damaged_infrastructure/text/wreckedcar_2017-09-18_01-03-01.txt
multimodal/non_damage/images/ad_2017-11-25_11-07-05.jpg multimodal/non_damage/text/ad_2017-11-25_11-07-05.txt
multimodal/non_damage/images/cars_2017-10-30_17-49-44.jpg multimodal/non_damage/text/cars_2017-10-30_17-49-44.txt
multimodal/flood/images/floodwater_2017-06-15_12-52-34.jpg multimodal/flood/text/floodwater_2017-06-15_12-52-34.txt
multimodal/non_damage/images/ad_2017-11-25_04-37-49.jpg multimodal/non_damage/text/ad_2017-11-25_04-37-49.txt
multimodal/non_damage/images/ad_2017-11-25_02-28-25.jpg multimodal/non_damage/text/ad_2017-11-25_02-28-25.txt
multimodal/damaged_infrastructure/images/earthquake_2017-11-07_06-11-40.jpg multimodal/damaged_infrastructure/text/earthquake_2017-11-07_06-11-40.txt
multimodal/non_damage/images/nature_2017-10-30_21-52-57.jpg multimodal/non_damage/text/nature_2017-10-30_21-52-57.txt
multimodal/fires/images/naturaldisaster_2017-10-16_02-56-48.jpg multimodal/fires/text/naturaldisaster_2017-10-16_02-56-48.txt
multimodal/non_damage/images/ad_2017-11-25_07-52-22.jpg multimodal/non_damage/text/ad_2017-11-25_07-52-22.txt
multimodal/non_damage/images/ad_2017-11-25_08-15-08.jpg multimodal/non_damage/text/ad_2017-11-25_08-15-08.txt
multimodal/non_damage/images/building_2017-10-30_16-58-55.jpg multimodal/non_damage/text/building_2017-10-30_16-58-55.txt
multimodal/damaged_infrastructure/images/sandydamage_2012-11-01_00-47-45.jpg multimodal/damaged_infrastructure/text/sandydamage_2012-11-01_00-47-45.txt
multimodal/non_damage/images/building_2017-10-30_17-00-34.jpg multimodal/non_damage/text/building_2017-10-30_17-00-34.txt
multimodal/non_damage/images/ad_2017-11-25_09-50-40.jpg multimodal/non_damage/text/ad_2017-11-25_09-50-40.txt
multimodal/damaged_infrastructure/images/wreckedcar_2017-10-24_09-52-11.jpg multimodal/damaged_infrastructure/text/wreckedcar_2017-10-24_09-52-11.txt
multimodal/damaged_infrastructure/images/sandydamage_2014-12-02_12-21-46.jpg multimodal/damaged_infrastructure/text/sandydamage_2014-12-02_12-21-46.txt
multimodal/damaged_infrastructure/images/wreckedcar_2017-10-13_19-00-33.jpg multimodal/damaged_infrastructure/text/wreckedcar_2017-10-13_19-00-33.txt
multimodal/flood/images/disasters_2017-09-08_22-57-40.jpg multimodal/flood/text/disasters_2017-09-08_22-57-40.txt
multimodal/damaged_infrastructure/images/sandydamage_2012-11-01_20-06-01.jpg multimodal/damaged_infrastructure/text/sandydamage_2012-11-01_20-06-01.txt
multimodal/non_damage/images/building_2017-10-30_16-56-26.jpg multimodal/non_damage/text/building_2017-10-30_16-56-26.txt
multimodal/non_damage/images/food_2017-11-23_23-11-31.jpg multimodal/non_damage/text/food_2017-11-23_23-11-31.txt
multimodal/non_damage/images/building_2017-10-30_16-56-54.jpg multimodal/non_damage/text/building_2017-10-30_16-56-54.txt
multimodal/flood/images/floodwater_2017-07-19_18-10-45.jpg multimodal/flood/text/floodwater_2017-07-19_18-10-45.txt
multimodal/damaged_infrastructure/images/earthquake_2017-11-13_18-33-03.jpg multimodal/damaged_infrastructure/text/earthquake_2017-11-13_18-33-03.txt
multimodal/damaged_nature/images/hurricanematthew_2017-10-25_18-14-39.jpg multimodal/damaged_nature/text/hurricanematthew_2017-10-25_18-14-39.txt
multimodal/non_damage/images/ad_2017-11-25_11-47-46.jpg multimodal/non_damage/text/ad_2017-11-25_11-47-46.txt
multimodal/non_damage/images/food_2017-11-23_23-11-20.jpg multimodal/non_damage/text/food_2017-11-23_23-11-20.txt
multimodal/non_damage/images/building_2017-10-30_17-20-47.jpg multimodal/non_damage/text/building_2017-10-30_17-20-47.txt
multimodal/flood/images/floodwater_2017-08-06_09-44-41.jpg multimodal/flood/text/floodwater_2017-08-06_09-44-41.txt
multimodal/non_damage/images/ad_2017-11-25_12-54-54.jpg multimodal/non_damage/text/ad_2017-11-25_12-54-54.txt
multimodal/human_damage/images/yemencrisis_2017-08-05_22-23-34.jpg multimodal/human_damage/text/yemencrisis_2017-08-05_22-23-34.txt
multimodal/damaged_nature/images/landslide_2017-10-22_00-36-29.jpg multimodal/damaged_nature/text/landslide_2017-10-22_00-36-29.txt
multimodal/damaged_infrastructure/images/sandydamage_2014-07-10_15-03-57.jpg multimodal/damaged_infrastructure/text/sandydamage_2014-07-10_15-03-57.txt
multimodal/non_damage/images/ad_2017-11-25_08-12-54.jpg multimodal/non_damage/text/ad_2017-11-25_08-12-54.txt
multimodal/damaged_infrastructure/images/wreckedcar_2017-02-11_06-38-27.jpg multimodal/damaged_infrastructure/text/wreckedcar_2017-02-11_06-38-27.txt
multimodal/damaged_infrastructure/images/earthquakenepal_2017-04-25_22-53-38.jpg multimodal/damaged_infrastructure/text/earthquakenepal_2017-04-25_22-53-38.txt
multimodal/non_damage/images/ad_2017-11-25_06-00-26.jpg multimodal/non_damage/text/ad_2017-11-25_06-00-26.txt
multimodal/non_damage/images/ad_2017-11-25_07-28-49.jpg multimodal/non_damage/text/ad_2017-11-25_07-28-49.txt
multimodal/non_damage/images/ad_2017-11-25_07-41-27.jpg multimodal/non_damage/text/ad_2017-11-25_07-41-27.txt
multimodal/non_damage/images/building_2017-10-30_17-28-03.jpg multimodal/non_damage/text/building_2017-10-30_17-28-03.txt
multimodal/damaged_infrastructure/images/earthquake_2017-11-14_04-01-22.jpg multimodal/damaged_infrastructure/text/earthquake_2017-11-14_04-01-22.txt
multimodal/fires/images/naturaldisaster_2017-10-17_06-35-54.jpg multimodal/fires/text/naturaldisaster_2017-10-17_06-35-54.txt
multimodal/fires/images/buildingfire_2017-01-11_16-20-24.jpg multimodal/fires/text/buildingfire_2017-01-11_16-20-24.txt
multimodal/non_damage/images/ad_2017-11-25_10-32-17.jpg multimodal/non_damage/text/ad_2017-11-25_10-32-17.txt
multimodal/non_damage/images/ad_2017-11-25_06-04-08.jpg multimodal/non_damage/text/ad_2017-11-25_06-04-08.txt
multimodal/non_damage/images/ad_2017-11-25_08-23-02.jpg multimodal/non_damage/text/ad_2017-11-25_08-23-02.txt
multimodal/damaged_nature/images/drought_2017-11-02_12-39-51.jpg multimodal/damaged_nature/text/drought_2017-11-02_12-39-51.txt
multimodal/non_damage/images/ad_2017-11-25_07-54-38.jpg multimodal/non_damage/text/ad_2017-11-25_07-54-38.txt
multimodal/non_damage/images/ad_2017-11-25_04-48-13.jpg multimodal/non_damage/text/ad_2017-11-25_04-48-13.txt
multimodal/non_damage/images/building_2017-10-30_17-19-36.jpg multimodal/non_damage/text/building_2017-10-30_17-19-36.txt
multimodal/damaged_nature/images/landslide_2017-10-29_23-29-09.jpg multimodal/damaged_nature/text/landslide_2017-10-29_23-29-09.txt
multimodal/damaged_nature/images/landslide_2017-10-14_16-38-44.jpg multimodal/damaged_nature/text/landslide_2017-10-14_16-38-44.txt
multimodal/damaged_infrastructure/images/buildingcollapse_2016-03-30_10-12-53.jpg multimodal/damaged_infrastructure/text/buildingcollapse_2016-03-30_10-12-53.txt
multimodal/damaged_infrastructure/images/wreckedcar_2017-04-09_02-30-29.jpg multimodal/damaged_infrastructure/text/wreckedcar_2017-04-09_02-30-29.txt
multimodal/non_damage/images/ad_2017-11-25_04-25-08.jpg multimodal/non_damage/text/ad_2017-11-25_04-25-08.txt
multimodal/non_damage/images/ad_2017-11-25_11-32-13.jpg multimodal/non_damage/text/ad_2017-11-25_11-32-13.txt
multimodal/non_damage/images/building_2017-10-30_17-46-57.jpg multimodal/non_damage/text/building_2017-10-30_17-46-57.txt
multimodal/damaged_nature/images/treesfalling_2016-10-08_01-11-45.jpg multimodal/damaged_nature/text/treesfalling_2016-10-08_01-11-45.txt
multimodal/damaged_infrastructure/images/wreckedcar_2017-06-06_01-17-16.jpg multimodal/damaged_infrastructure/text/wreckedcar_2017-06-06_01-17-16.txt
multimodal/non_damage/images/cars_2017-10-30_17-49-18.jpg multimodal/non_damage/text/cars_2017-10-30_17-49-18.txt
multimodal/non_damage/images/building_2017-10-30_17-25-09.jpg multimodal/non_damage/text/building_2017-10-30_17-25-09.txt
multimodal/fires/images/forrestfire_2017-06-29_22-56-54.jpg multimodal/fires/text/forrestfire_2017-06-29_22-56-54.txt
